Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	HN-score(HN5)	organism	start2 (bp)	end2 (bp)	GOSlim GOA Accession(s)	GOSlim GOA Description
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0006325	chromatin organization
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0006351	DNA-templated transcription
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0006355	regulation of DNA-templated transcription
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0140110	transcription regulator activity
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0006351	DNA-templated transcription
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0006355	regulation of DNA-templated transcription
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0140110	transcription regulator activity
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0043226	organelle
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0005634	nucleus
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0005654	nucleoplasm
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0006351	DNA-templated transcription
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0006355	regulation of DNA-templated transcription
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0140110	transcription regulator activity
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0043226	organelle
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0005634	nucleus
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0005654	nucleoplasm
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0005730	nucleolus
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0005694	chromosome
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0098772	molecular function regulator activity
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0048870	cell motility
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0023052	signaling
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0000228	nuclear chromosome
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0048856	anatomical structure development
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0030154	cell differentiation
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0098542	defense response to other organism
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0002376	immune system process
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0006325	chromatin organization
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0006351	DNA-templated transcription
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0006355	regulation of DNA-templated transcription
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0140110	transcription regulator activity
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0043226	organelle
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0005634	nucleus
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0005654	nucleoplasm
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0043226	organelle
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0005634	nucleus
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0005654	nucleoplasm
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0043226	organelle
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0005634	nucleus
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0005654	nucleoplasm
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0043226	organelle
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0005634	nucleus
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0005654	nucleoplasm
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0043226	organelle
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0005634	nucleus
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0005654	nucleoplasm
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0043226	organelle
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0005634	nucleus
ENSG00000169375	H_15	75369379	75455842	-14	human	75369379	75455842	GO:0005654	nucleoplasm
ENSG00000138604	H_15	69160584	69272217	-16	human	69160584	69272217	GO:0003824	catalytic activity
ENSG00000138604	H_15	69160584	69272217	-16	human	69160584	69272217	GO:0016853	isomerase activity
ENSG00000138604	H_15	69160584	69272217	-16	human	69160584	69272217	GO:1901135	carbohydrate derivative metabolic process
ENSG00000138604	H_15	69160584	69272217	-16	human	69160584	69272217	GO:0043226	organelle
ENSG00000138604	H_15	69160584	69272217	-16	human	69160584	69272217	GO:0005794	Golgi apparatus
ENSG00000138604	H_15	69160584	69272217	-16	human	69160584	69272217	GO:0006790	sulfur compound metabolic process
ENSG00000138604	H_15	69160584	69272217	-16	human	69160584	69272217	GO:0003824	catalytic activity
ENSG00000138604	H_15	69160584	69272217	-16	human	69160584	69272217	GO:0016853	isomerase activity
ENSG00000138604	H_15	69160584	69272217	-16	human	69160584	69272217	GO:1901135	carbohydrate derivative metabolic process
ENSG00000138604	H_15	69160584	69272217	-16	human	69160584	69272217	GO:0006790	sulfur compound metabolic process
ENSG00000204767	H_5	169861303	169980495	-17	human	169861303	169980495	GO:0043226	organelle
ENSG00000204767	H_5	169861303	169980495	-17	human	169861303	169980495	GO:0023052	signaling
ENSG00000204767	H_5	169861303	169980495	-17	human	169861303	169980495	GO:0050877	nervous system process
ENSG00000196456	H_7	150368790	150398630	-16	human	150368790	150398630	GO:0043226	organelle
ENSG00000196456	H_7	150368790	150398630	-16	human	150368790	150398630	GO:0005634	nucleus
ENSG00000196456	H_7	150368790	150398630	-16	human	150368790	150398630	GO:0003677	DNA binding
ENSG00000167799	H_11	67627938	67629937	-20	human	67627938	67629937	GO:0003824	catalytic activity
ENSG00000167799	H_11	67627938	67629937	-20	human	67627938	67629937	GO:0016787	hydrolase activity
ENSG00000167799	H_11	67627938	67629937	-20	human	67627938	67629937	GO:0043226	organelle
ENSG00000167799	H_11	67627938	67629937	-20	human	67627938	67629937	GO:0005739	mitochondrion
ENSG00000167799	H_11	67627938	67629937	-20	human	67627938	67629937	GO:1901135	carbohydrate derivative metabolic process
ENSG00000167799	H_11	67627938	67629937	-20	human	67627938	67629937	GO:0055086	nucleobase-containing small molecule metabolic process
ENSG00000167799	H_11	67627938	67629937	-20	human	67627938	67629937	GO:0006790	sulfur compound metabolic process
ENSG00000167799	H_11	67627938	67629937	-20	human	67627938	67629937	GO:0006629	lipid metabolic process
ENSG00000167799	H_11	67627938	67629937	-20	human	67627938	67629937	GO:0003824	catalytic activity
ENSG00000167799	H_11	67627938	67629937	-20	human	67627938	67629937	GO:0016787	hydrolase activity
ENSG00000167799	H_11	67627938	67629937	-20	human	67627938	67629937	GO:0043226	organelle
ENSG00000167799	H_11	67627938	67629937	-20	human	67627938	67629937	GO:0005739	mitochondrion
ENSG00000167799	H_11	67627938	67629937	-20	human	67627938	67629937	GO:1901135	carbohydrate derivative metabolic process
ENSG00000167799	H_11	67627938	67629937	-20	human	67627938	67629937	GO:0055086	nucleobase-containing small molecule metabolic process
ENSG00000167799	H_11	67627938	67629937	-20	human	67627938	67629937	GO:0006790	sulfur compound metabolic process
ENSG00000167799	H_11	67627938	67629937	-20	human	67627938	67629937	GO:0006629	lipid metabolic process
ENSG00000196659	H_2	177548998	177552796	-26	human	177548998	177552796	GO:0043226	organelle
ENSG00000196659	H_2	177548998	177552796	-26	human	177548998	177552796	GO:0005929	cilium
ENSG00000196659	H_2	177548998	177552796	-26	human	177548998	177552796	GO:0007018	microtubule-based movement
ENSG00000196659	H_2	177548998	177552796	-26	human	177548998	177552796	GO:0044782	cilium organization
ENSG00000196659	H_2	177548998	177552796	-26	human	177548998	177552796	GO:0005856	cytoskeleton
ENSG00000152778	H_10	89414568	89421605	-18	human	89414568	89421605	GO:0003723	RNA binding
ENSG00000152778	H_10	89414568	89421605	-18	human	89414568	89421605	GO:0005886	plasma membrane
ENSG00000152778	H_10	89414568	89421605	-18	human	89414568	89421605	GO:0023052	signaling
ENSG00000152778	H_10	89414568	89421605	-18	human	89414568	89421605	GO:0002376	immune system process
ENSG00000152778	H_10	89414568	89421605	-18	human	89414568	89421605	GO:0098542	defense response to other organism
ENSG00000152778	H_10	89414568	89421605	-18	human	89414568	89421605	GO:0043226	organelle
ENSG00000152778	H_10	89414568	89421605	-18	human	89414568	89421605	GO:0005856	cytoskeleton
ENSG00000152778	H_10	89414568	89421605	-18	human	89414568	89421605	GO:0005829	cytosol
ENSG00000152778	H_10	89414568	89421605	-18	human	89414568	89421605	GO:0003677	DNA binding
ENSG00000152778	H_10	89414568	89421605	-18	human	89414568	89421605	GO:0003723	RNA binding
ENSG00000152778	H_10	89414568	89421605	-18	human	89414568	89421605	GO:0005886	plasma membrane
ENSG00000152778	H_10	89414568	89421605	-18	human	89414568	89421605	GO:0023052	signaling
ENSG00000152778	H_10	89414568	89421605	-18	human	89414568	89421605	GO:0002376	immune system process
ENSG00000152778	H_10	89414568	89421605	-18	human	89414568	89421605	GO:0098542	defense response to other organism
ENSG00000152778	H_10	89414568	89421605	-18	human	89414568	89421605	GO:0043226	organelle
ENSG00000152778	H_10	89414568	89421605	-18	human	89414568	89421605	GO:0005856	cytoskeleton
ENSG00000152778	H_10	89414568	89421605	-18	human	89414568	89421605	GO:0005829	cytosol
ENSG00000152778	H_10	89414568	89421605	-18	human	89414568	89421605	GO:0003677	DNA binding
ENSG00000111671	H_12	6870935	6889358	-14	human	6870935	6889358	GO:0023052	signaling
ENSG00000111671	H_12	6870935	6889358	-14	human	6870935	6889358	GO:0036211	protein modification process
ENSG00000111671	H_12	6870935	6889358	-14	human	6870935	6889358	GO:0005829	cytosol
ENSG00000111671	H_12	6870935	6889358	-14	human	6870935	6889358	GO:0030163	protein catabolic process
ENSG00000111671	H_12	6870935	6889358	-14	human	6870935	6889358	GO:0060090	molecular adaptor activity
ENSG00000111671	H_12	6870935	6889358	-14	human	6870935	6889358	GO:0023052	signaling
ENSG00000111671	H_12	6870935	6889358	-14	human	6870935	6889358	GO:0036211	protein modification process
ENSG00000111671	H_12	6870935	6889358	-14	human	6870935	6889358	GO:0005829	cytosol
ENSG00000111671	H_12	6870935	6889358	-14	human	6870935	6889358	GO:0030163	protein catabolic process
ENSG00000111671	H_12	6870935	6889358	-14	human	6870935	6889358	GO:0060090	molecular adaptor activity
ENSG00000111671	H_12	6870935	6889358	-14	human	6870935	6889358	GO:0036211	protein modification process
ENSG00000111671	H_12	6870935	6889358	-14	human	6870935	6889358	GO:0023052	signaling
ENSG00000111671	H_12	6870935	6889358	-14	human	6870935	6889358	GO:0005829	cytosol
ENSG00000111671	H_12	6870935	6889358	-14	human	6870935	6889358	GO:0030163	protein catabolic process
ENSG00000111671	H_12	6870935	6889358	-14	human	6870935	6889358	GO:0060090	molecular adaptor activity
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0003824	catalytic activity
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0016740	transferase activity
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0043226	organelle
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0005794	Golgi apparatus
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0005576	extracellular region
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0002376	immune system process
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0048856	anatomical structure development
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0030154	cell differentiation
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0023052	signaling
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0003824	catalytic activity
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0016740	transferase activity
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0043226	organelle
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0005794	Golgi apparatus
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0005576	extracellular region
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0002376	immune system process
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0048856	anatomical structure development
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0030154	cell differentiation
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0023052	signaling
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0003824	catalytic activity
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0016740	transferase activity
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0043226	organelle
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0005794	Golgi apparatus
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0005576	extracellular region
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0002376	immune system process
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0048856	anatomical structure development
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0030154	cell differentiation
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0023052	signaling
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0003824	catalytic activity
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0016740	transferase activity
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0043226	organelle
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0005794	Golgi apparatus
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0048856	anatomical structure development
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0005576	extracellular region
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0002376	immune system process
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0030154	cell differentiation
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0023052	signaling
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0022414	reproductive process
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0003824	catalytic activity
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0016740	transferase activity
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0043226	organelle
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0005794	Golgi apparatus
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0048856	anatomical structure development
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0005576	extracellular region
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0002376	immune system process
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0030154	cell differentiation
ENSG00000106003	H_7	2512529	2529177	-25	human	2512529	2529177	GO:0023052	signaling
ENSG00000156006	H_8	18391282	18401218	-18	human	18391282	18401218	GO:0003824	catalytic activity
ENSG00000156006	H_8	18391282	18401218	-18	human	18391282	18401218	GO:0016740	transferase activity
ENSG00000156006	H_8	18391282	18401218	-18	human	18391282	18401218	GO:0005829	cytosol
ENSG00000156006	H_8	18391282	18401218	-18	human	18391282	18401218	GO:0003824	catalytic activity
ENSG00000156006	H_8	18391282	18401218	-18	human	18391282	18401218	GO:0016740	transferase activity
ENSG00000160318	H_19	51367098	51369003	-32	human	51367098	51369003	GO:0005886	plasma membrane
ENSG00000160318	H_19	51367098	51369003	-32	human	51367098	51369003	GO:0005886	plasma membrane
ENSG00000112365	H_6	109460632	109483239	-15	human	109460632	109483239	GO:0043226	organelle
ENSG00000112365	H_6	109460632	109483239	-15	human	109460632	109483239	GO:0005634	nucleus
ENSG00000112365	H_6	109460632	109483239	-15	human	109460632	109483239	GO:0003677	DNA binding
ENSG00000112365	H_6	109460632	109483239	-15	human	109460632	109483239	GO:0006351	DNA-templated transcription
ENSG00000112365	H_6	109460632	109483239	-15	human	109460632	109483239	GO:0006355	regulation of DNA-templated transcription
