Gene stable ID	Chromosome/scaffold name	Gene start(bp)	Gene end(bp)	GOSlim GOA Accession(s)	GOSlim GOA Description	GOSlim_domain	HN-score(HN5)
Os09g0526600	9	20591252	20595143	GO:0003700	DNA-binding transcription factor activity	molecular_function	52
Os09g0526600	9	20591252	20595143	GO:0003677	DNA binding	molecular_function	52
Os09g0526600	9	20591252	20595143	GO:0003676	nucleic acid binding	molecular_function	52
Os09g0526600	9	20591252	20595143	GO:0005488	binding	molecular_function	52
Os09g0526600	9	20591252	20595143	GO:0003674	molecular_function	molecular_function	52
Os09g0526600	9	20591252	20595143	GO:0006139	nucleobase-containing compound metabolic process	biological_process	52
Os09g0526600	9	20591252	20595143	GO:0009058	biosynthetic process	biological_process	52
Os09g0526600	9	20591252	20595143	GO:0008152	metabolic process	biological_process	52
Os09g0526600	9	20591252	20595143	GO:0009987	cellular process	biological_process	52
Os09g0526600	9	20591252	20595143	GO:0008150	biological_process	biological_process	52
Os02g0466400	2	15697843	15699151	GO:0005622	intracellular anatomical structure	cellular_component	52
Os02g0466400	2	15697843	15699151	GO:0005737	cytoplasm	cellular_component	52
Os02g0466400	2	15697843	15699151	GO:0005829	cytosol	cellular_component	52
Os09g0526600	9	20591252	20595143	GO:0005622	intracellular anatomical structure	cellular_component	52
Os09g0526600	9	20591252	20595143	GO:0005634	nucleus	cellular_component	52
Os09g0526600	9	20591252	20595143	GO:0006950	response to stress	biological_process	52
Os02g0466400	2	15697843	15699151	GO:0005488	binding	molecular_function	52
Os10g0164500	10	4445399	4466927	GO:0003824	catalytic activity	molecular_function	52
Os10g0164500	10	4445399	4466927	GO:0005575	cellular_component	cellular_component	52
Os10g0164500	10	4445399	4466927	GO:0016020	membrane	cellular_component	52
Os10g0164500	10	4445399	4466927	GO:0005488	binding	molecular_function	52
Os02g0466400	2	15697843	15699151	GO:0005575	cellular_component	cellular_component	52
Os02g0466400	2	15697843	15699151	GO:0000166	nucleotide binding	molecular_function	52
Os02g0466400	2	15697843	15699151	GO:0016301	kinase activity	molecular_function	52
Os09g0526600	9	20591252	20595143	GO:0009628	response to abiotic stimulus	biological_process	52
Os02g0466400	2	15697843	15699151	GO:0016740	transferase activity	molecular_function	52
Os02g0466400	2	15697843	15699151	GO:0003824	catalytic activity	molecular_function	52
Os02g0466400	2	15697843	15699151	GO:0003674	molecular_function	molecular_function	52
Os02g0466400	2	15697843	15699151	GO:0008152	metabolic process	biological_process	52
Os02g0466400	2	15697843	15699151	GO:0009987	cellular process	biological_process	52
Os02g0466400	2	15697843	15699151	GO:0008150	biological_process	biological_process	52
Os02g0466400	2	15697843	15699151	GO:0009058	biosynthetic process	biological_process	52
Os07g0628500	7	26039699	26042226	GO:0005488	binding	molecular_function	52
Os06g0172800	6	3675795	3679085	GO:0008152	metabolic process	biological_process	52
Os06g0172800	6	3675795	3679085	GO:0009058	biosynthetic process	biological_process	52
Os06g0172800	6	3675795	3679085	GO:0005975	carbohydrate metabolic process	biological_process	52
Os02g0466400	2	15697843	15699151	GO:0005975	carbohydrate metabolic process	biological_process	52
Os08g0518800	8	25758874	25759533	GO:0016787	hydrolase activity	molecular_function	51
Os01g0719400	1	29995196	29999996	GO:0008152	metabolic process	biological_process	51
Os09g0474300	9	18150645	18155423	GO:0005575	cellular_component	cellular_component	51
Os09g0474300	9	18150645	18155423	GO:0005622	intracellular anatomical structure	cellular_component	51
Os09g0474300	9	18150645	18155423	GO:0005737	cytoplasm	cellular_component	51
Os01g0719400	1	29995196	29999996	GO:0006139	nucleobase-containing compound metabolic process	biological_process	51
Os01g0719400	1	29995196	29999996	GO:0008150	biological_process	biological_process	51
Os01g0719400	1	29995196	29999996	GO:0009987	cellular process	biological_process	51
Os09g0474300	9	18150645	18155423	GO:0009987	cellular process	biological_process	51
Os01g0719400	1	29995196	29999996	GO:0003676	nucleic acid binding	molecular_function	51
Os01g0719400	1	29995196	29999996	GO:0003723	RNA binding	molecular_function	51
Os01g0719400	1	29995196	29999996	GO:0005488	binding	molecular_function	51
Os09g0474300	9	18150645	18155423	GO:0000166	nucleotide binding	molecular_function	51
Os09g0474300	9	18150645	18155423	GO:0008150	biological_process	biological_process	51
Os05g0498300	5	24522895	24534335	GO:0003824	catalytic activity	molecular_function	51
Os01g0719400	1	29995196	29999996	GO:0005634	nucleus	cellular_component	51
Os09g0474300	9	18150645	18155423	GO:0005488	binding	molecular_function	51
Os09g0474300	9	18150645	18155423	GO:0005515	protein binding	molecular_function	51
Os09g0474300	9	18150645	18155423	GO:0003674	molecular_function	molecular_function	51
Os02g0629800	2	25190487	25191188	GO:0005575	cellular_component	cellular_component	51
Os02g0629800	2	25190487	25191188	GO:0005576	extracellular region	cellular_component	51
Os02g0629800	2	25190487	25191188	GO:0008150	biological_process	biological_process	51
Os02g0629800	2	25190487	25191188	GO:0006950	response to stress	biological_process	51
Os02g0629800	2	25190487	25191188	GO:0003674	molecular_function	molecular_function	51
Os02g0629800	2	25190487	25191188	GO:0005488	binding	molecular_function	51
Os01g0719400	1	29995196	29999996	GO:0003674	molecular_function	molecular_function	51
Os01g0719400	1	29995196	29999996	GO:0005622	intracellular anatomical structure	cellular_component	51
Os08g0518800	8	25758874	25759533	GO:0003824	catalytic activity	molecular_function	51
Os01g0719400	1	29995196	29999996	GO:0005575	cellular_component	cellular_component	51
Os08g0518800	8	25758874	25759533	GO:0003674	molecular_function	molecular_function	51
Os08g0518800	8	25758874	25759533	GO:0005576	extracellular region	cellular_component	51
Os08g0518800	8	25758874	25759533	GO:0005575	cellular_component	cellular_component	51
Os09g0474300	9	18150645	18155423	GO:0009536	plastid	cellular_component	51
Os09g0474300	9	18150645	18155423	GO:0003824	catalytic activity	molecular_function	51
Os09g0474300	9	18150645	18155423	GO:0016787	hydrolase activity	molecular_function	51
Os09g0491772	9	18987999	18991156	GO:0003674	molecular_function	molecular_function	51
Os09g0491772	9	18987999	18991156	GO:0005515	protein binding	molecular_function	51
Os09g0491772	9	18987999	18991156	GO:0005488	binding	molecular_function	51
Os09g0491772	9	18987999	18991156	GO:0008150	biological_process	biological_process	51
Os08g0518800	8	25758874	25759533	GO:0008150	biological_process	biological_process	51
Os09g0491772	9	18987999	18991156	GO:0003824	catalytic activity	molecular_function	51
Os09g0491772	9	18987999	18991156	GO:0016787	hydrolase activity	molecular_function	51
Os09g0491772	9	18987999	18991156	GO:0005575	cellular_component	cellular_component	51
Os09g0491772	9	18987999	18991156	GO:0005622	intracellular anatomical structure	cellular_component	51
Os09g0491772	9	18987999	18991156	GO:0016020	membrane	cellular_component	51
Os09g0491772	9	18987999	18991156	GO:0005737	cytoplasm	cellular_component	51
Os09g0491772	9	18987999	18991156	GO:0005773	vacuole	cellular_component	51
Os09g0491772	9	18987999	18991156	GO:0000166	nucleotide binding	molecular_function	51
Os09g0491772	9	18987999	18991156	GO:0005739	mitochondrion	cellular_component	51
Os09g0491772	9	18987999	18991156	GO:0006950	response to stress	biological_process	51
Os09g0491772	9	18987999	18991156	GO:0042221	response to chemical	biological_process	51
Os09g0491772	9	18987999	18991156	GO:0009628	response to abiotic stimulus	biological_process	51
Os08g0518800	8	25758874	25759533	GO:0008152	metabolic process	biological_process	51
Os08g0518800	8	25758874	25759533	GO:0005975	carbohydrate metabolic process	biological_process	51
Os09g0474300	9	18150645	18155423	GO:0009507	chloroplast	cellular_component	51
Os09g0474300	9	18150645	18155423	GO:0005783	endoplasmic reticulum	cellular_component	51
Os09g0491772	9	18987999	18991156	GO:0009987	cellular process	biological_process	51
Os05g0498300	5	24522895	24534335	GO:0005634	nucleus	cellular_component	51
Os05g0498300	5	24522895	24534335	GO:0005622	intracellular anatomical structure	cellular_component	51
Os05g0498300	5	24522895	24534335	GO:0003677	DNA binding	molecular_function	51
Os05g0498300	5	24522895	24534335	GO:0003676	nucleic acid binding	molecular_function	51
Os05g0498300	5	24522895	24534335	GO:0005488	binding	molecular_function	51
Os05g0498300	5	24522895	24534335	GO:0003674	molecular_function	molecular_function	51
Os05g0498300	5	24522895	24534335	GO:0005575	cellular_component	cellular_component	51
Os05g0498300	5	24522895	24534335	GO:0000166	nucleotide binding	molecular_function	51
Os05g0498300	5	24522895	24534335	GO:0008150	biological_process	biological_process	51
Os05g0498300	5	24522895	24534335	GO:0009987	cellular process	biological_process	51
Os05g0498300	5	24522895	24534335	GO:0006950	response to stress	biological_process	51
Os05g0498300	5	24522895	24534335	GO:0008152	metabolic process	biological_process	51
Os05g0498300	5	24522895	24534335	GO:0006259	DNA metabolic process	biological_process	51
Os05g0498300	5	24522895	24534335	GO:0006139	nucleobase-containing compound metabolic process	biological_process	51
Os05g0498300	5	24522895	24534335	GO:0016043	cellular component organization	biological_process	51
Os05g0498300	5	24522895	24534335	GO:0007049	cell cycle	biological_process	51
Os05g0498300	5	24522895	24534335	GO:0000003	reproduction	biological_process	51
Os03g0822700	3	34536280	34539296	GO:0005783	endoplasmic reticulum	cellular_component	50
Os03g0822700	3	34536280	34539296	GO:0005737	cytoplasm	cellular_component	50
Os03g0822700	3	34536280	34539296	GO:0005622	intracellular anatomical structure	cellular_component	50
Os03g0822700	3	34536280	34539296	GO:0003674	molecular_function	molecular_function	50
Os03g0822700	3	34536280	34539296	GO:0000166	nucleotide binding	molecular_function	50
Os03g0822700	3	34536280	34539296	GO:0005575	cellular_component	cellular_component	50
Os02g0612200	2	24098151	24099882	GO:0000166	nucleotide binding	molecular_function	50
Os02g0612200	2	24098151	24099882	GO:0005488	binding	molecular_function	50
Os02g0612200	2	24098151	24099882	GO:0003674	molecular_function	molecular_function	50
Os03g0822700	3	34536280	34539296	GO:0005488	binding	molecular_function	50
Os04g0558200	4	27980869	27982048	GO:0005575	cellular_component	cellular_component	49
Os04g0558200	4	27980869	27982048	GO:0005515	protein binding	molecular_function	49
Os01g0849000	1	36484020	36484818	GO:0008150	biological_process	biological_process	49
Os01g0849000	1	36484020	36484818	GO:0009607	response to biotic stimulus	biological_process	49
Os01g0849000	1	36484020	36484818	GO:0009605	response to external stimulus	biological_process	49
Os01g0849000	1	36484020	36484818	GO:0006950	response to stress	biological_process	49
Os04g0558200	4	27980869	27982048	GO:0005488	binding	molecular_function	49
Os04g0558200	4	27980869	27982048	GO:0009987	cellular process	biological_process	49
Os04g0558200	4	27980869	27982048	GO:0003674	molecular_function	molecular_function	49
Os04g0558200	4	27980869	27982048	GO:0006139	nucleobase-containing compound metabolic process	biological_process	49
Os04g0558200	4	27980869	27982048	GO:0008152	metabolic process	biological_process	49
Os04g0558200	4	27980869	27982048	GO:0008150	biological_process	biological_process	49
Os04g0558200	4	27980869	27982048	GO:0005634	nucleus	cellular_component	49
Os04g0558200	4	27980869	27982048	GO:0005737	cytoplasm	cellular_component	49
Os04g0558200	4	27980869	27982048	GO:0005622	intracellular anatomical structure	cellular_component	49
Os09g0315700	9	8692296	8697399	GO:0008150	biological_process	biological_process	49
Os09g0315700	9	8692296	8697399	GO:0009987	cellular process	biological_process	49
Os01g0849000	1	36484020	36484818	GO:0005488	binding	molecular_function	49
Os09g0315700	9	8692296	8697399	GO:0005576	extracellular region	cellular_component	49
Os09g0315700	9	8692296	8697399	GO:0009536	plastid	cellular_component	49
Os09g0315700	9	8692296	8697399	GO:0009507	chloroplast	cellular_component	49
Os09g0315700	9	8692296	8697399	GO:0007275	multicellular organism development	biological_process	49
Os09g0315700	9	8692296	8697399	GO:0048856	anatomical structure development	biological_process	49
Os09g0315700	9	8692296	8697399	GO:0005829	cytosol	cellular_component	49
Os09g0315700	9	8692296	8697399	GO:0005737	cytoplasm	cellular_component	49
Os09g0315700	9	8692296	8697399	GO:0005622	intracellular anatomical structure	cellular_component	49
Os09g0315700	9	8692296	8697399	GO:0005575	cellular_component	cellular_component	49
Os09g0315700	9	8692296	8697399	GO:0003824	catalytic activity	molecular_function	49
Os09g0315700	9	8692296	8697399	GO:0003674	molecular_function	molecular_function	49
Os09g0315700	9	8692296	8697399	GO:0006091	generation of precursor metabolites and energy	biological_process	49
Os01g0849000	1	36484020	36484818	GO:0008289	lipid binding	molecular_function	49
Os09g0315700	9	8692296	8697399	GO:0008152	metabolic process	biological_process	49
Os01g0849000	1	36484020	36484818	GO:0003674	molecular_function	molecular_function	49
Os01g0699400	1	28933836	28935191	GO:0008150	biological_process	biological_process	49
Os01g0699400	1	28933836	28935191	GO:0009987	cellular process	biological_process	49
Os01g0699400	1	28933836	28935191	GO:0008152	metabolic process	biological_process	49
Os01g0699400	1	28933836	28935191	GO:0036211	protein modification process	biological_process	49
Os01g0699400	1	28933836	28935191	GO:0019538	protein metabolic process	biological_process	49
Os01g0699400	1	28933836	28935191	GO:0003674	molecular_function	molecular_function	49
Os01g0699400	1	28933836	28935191	GO:0005488	binding	molecular_function	49
Os01g0699400	1	28933836	28935191	GO:0000166	nucleotide binding	molecular_function	49
Os01g0699400	1	28933836	28935191	GO:0016301	kinase activity	molecular_function	49
Os01g0699400	1	28933836	28935191	GO:0016740	transferase activity	molecular_function	49
Os01g0699400	1	28933836	28935191	GO:0003824	catalytic activity	molecular_function	49
Os06g0593100	6	23303671	23306966	GO:0005794	Golgi apparatus	cellular_component	48
Os08g0442200	8	21549721	21551326	GO:0008150	biological_process	biological_process	48
Os06g0593100	6	23303671	23306966	GO:0005622	intracellular anatomical structure	cellular_component	48
Os06g0593100	6	23303671	23306966	GO:0005783	endoplasmic reticulum	cellular_component	48
Os06g0593100	6	23303671	23306966	GO:0005737	cytoplasm	cellular_component	48
Os06g0593100	6	23303671	23306966	GO:0016020	membrane	cellular_component	48
Os08g0442200	8	21549721	21551326	GO:0009058	biosynthetic process	biological_process	48
Os08g0442200	8	21549721	21551326	GO:0008152	metabolic process	biological_process	48
Os08g0442200	8	21549721	21551326	GO:0005575	cellular_component	cellular_component	48
Os08g0442200	8	21549721	21551326	GO:0003674	molecular_function	molecular_function	48
Os08g0442200	8	21549721	21551326	GO:0003824	catalytic activity	molecular_function	48
